828997.14140
7566307.95804
829479.34503,829698.10945,829742.22343,829398.67365,829318.19028,829776.23148,829810.23953,829293.43909,829268.68790,829825.19248,829835.56767,829243.93671,829219.18553,829845.94287,829856.31806,829194.43434,829169.68315,829858.23817,829853.62891,829145.56196,829141.31593,829849.01966,829844.41041,829137.06990,829132.82387,829839.80116,829835.19190,829128.57784,829124.33181,829830.58265,829808.72859,829120.08578,829115.83975,829786.69210,829764.65562,829119.40283,829128.20768,829742.61914,829720.58266,829137.01253,829145.81739,829698.54618,829662.00472,829154.62224,829184.67445,829607.80709,829553.60946,829231.40767,829278.14090,829499.41183
7566779.61040,7566721.50151,7566679.53943,7566770.79419,7566761.92803,7566640.26172,7566600.98400,7566738.25813,7566714.58822,7566566.76776,7566533.76748,7566690.91832,7566667.24841,7566500.76719,7566467.76691,7566643.57851,7566619.90860,7566437.01249,7566407.99242,7566596.07135,7566566.95480,7566378.97236,7566349.95229,7566537.83826,7566508.72171,7566320.93222,7566291.91215,7566479.60516,7566450.48861,7566262.89208,7566238.45263,7566421.37206,7566392.25551,7566214.06164,7566189.67065,7566361.06469,7566328.48152,7566165.27965,7566140.88866,7566295.89836,7566263.31519,7566116.49766,7566095.95953,7566230.73203,7566192.50507,7566080.11128,7566064.26303,7566149.84726,7566107.18944,7566048.41477
829698.10945,829479.34503,829398.67365,829742.22343,829776.23148,829318.19028,829293.43909,829810.23953,829825.19248,829268.68790,829243.93671,829835.56767,829845.94287,829219.18553,829194.43434,829856.31806,829858.23817,829169.68315,829145.56196,829853.62891,829849.01966,829141.31593,829137.06990,829844.41041,829839.80116,829132.82387,829128.57784,829835.19190,829830.58265,829124.33181,829120.08578,829808.72859,829786.69210,829115.83975,829119.40283,829764.65562,829742.61914,829128.20768,829137.01253,829720.58266,829698.54618,829145.81739,829154.62224,829662.00472,829607.80709,829184.67445,829231.40767,829553.60946,829499.41183,829278.14090
7566721.50151,7566779.61040,7566770.79419,7566679.53943,7566640.26172,7566761.92803,7566738.25813,7566600.98400,7566566.76776,7566714.58822,7566690.91832,7566533.76748,7566500.76719,7566667.24841,7566643.57851,7566467.76691,7566437.01249,7566619.90860,7566596.07135,7566407.99242,7566378.97236,7566566.95480,7566537.83826,7566349.95229,7566320.93222,7566508.72171,7566479.60516,7566291.91215,7566262.89208,7566450.48861,7566421.37206,7566238.45263,7566214.06164,7566392.25551,7566361.06469,7566189.67065,7566165.27965,7566328.48152,7566295.89836,7566140.88866,7566116.49766,7566263.31519,7566230.73203,7566095.95953,7566080.11128,7566192.50507,7566149.84726,7566064.26303,7566048.41477,7566107.18944
829499.41183,829278.14090,829231.40767,829553.60946,829607.80709,829184.67445,829154.62224,829662.00472,829698.54618,829145.81739,829137.01253,829720.58266,829742.61914,829128.20768,829119.40283,829764.65562,829786.69210,829115.83975,829120.08578,829808.72859,829830.58265,829124.33181,829128.57784,829835.19190,829839.80116,829132.82387,829137.06990,829844.41041,829849.01966,829141.31593,829145.56196,829853.62891,829858.23817,829169.68315,829194.43434,829856.31806,829845.94287,829219.18553,829243.93671,829835.56767,829825.19248,829268.68790,829293.43909,829810.23953,829776.23148,829318.19028,829398.67365,829742.22343,829698.10945,829479.34503
7566048.41477,7566107.18944,7566149.84726,7566064.26303,7566080.11128,7566192.50507,7566230.73203,7566095.95953,7566116.49766,7566263.31519,7566295.89836,7566140.88866,7566165.27965,7566328.48152,7566361.06469,7566189.67065,7566214.06164,7566392.25551,7566421.37206,7566238.45263,7566262.89208,7566450.48861,7566479.60516,7566291.91215,7566320.93222,7566508.72171,7566537.83826,7566349.95229,7566378.97236,7566566.95480,7566596.07135,7566407.99242,7566437.01249,7566619.90860,7566643.57851,7566467.76691,7566500.76719,7566667.24841,7566690.91832,7566533.76748,7566566.76776,7566714.58822,7566738.25813,7566600.98400,7566640.26172,7566761.92803,7566770.79419,7566679.53943,7566721.50151,7566779.61040
829278.14090,829499.41183,829553.60946,829231.40767,829184.67445,829607.80709,829662.00472,829154.62224,829145.81739,829698.54618,829720.58266,829137.01253,829128.20768,829742.61914,829764.65562,829119.40283,829115.83975,829786.69210,829808.72859,829120.08578,829124.33181,829830.58265,829835.19190,829128.57784,829132.82387,829839.80116,829844.41041,829137.06990,829141.31593,829849.01966,829853.62891,829145.56196,829169.68315,829858.23817,829856.31806,829194.43434,829219.18553,829845.94287,829835.56767,829243.93671,829268.68790,829825.19248,829810.23953,829293.43909,829318.19028,829776.23148,829742.22343,829398.67365,829479.34503,829698.10945
7566107.18944,7566048.41477,7566064.26303,7566149.84726,7566192.50507,7566080.11128,7566095.95953,7566230.73203,7566263.31519,7566116.49766,7566140.88866,7566295.89836,7566328.48152,7566165.27965,7566189.67065,7566361.06469,7566392.25551,7566214.06164,7566238.45263,7566421.37206,7566450.48861,7566262.89208,7566291.91215,7566479.60516,7566508.72171,7566320.93222,7566349.95229,7566537.83826,7566566.95480,7566378.97236,7566407.99242,7566596.07135,7566619.90860,7566437.01249,7566467.76691,7566643.57851,7566667.24841,7566500.76719,7566533.76748,7566690.91832,7566714.58822,7566566.76776,7566600.98400,7566738.25813,7566761.92803,7566640.26172,7566679.53943,7566770.79419,7566779.61040,7566721.50151
