822814.97031
7596217.66868
822315.00158,822378.75127,822409.08852,822345.34900,822375.69642,822439.42577,822469.76303,822406.04384,822436.39126,822500.10028,822530.43753,822466.73867,822497.08609,822560.77478,822591.11203,822527.43351,822557.78093,822621.44928,822651.78653,822588.12835,822618.47576,822682.12378,822712.46103,822648.82318,822679.17060,822742.79828
7596835.12326,7596319.51443,7596312.36537,7596827.89197,7596820.66068,7596305.21632,7596298.06726,7596813.42938,7596806.19809,7596290.91820,7596283.76915,7596798.96680,7596791.73551,7596276.62009,7596269.47103,7596784.50422,7596777.27293,7596262.32198,7596255.17292,7596770.04164,7596762.81035,7596248.02386,7596240.87481,7596755.57906,7596748.34777,7596233.72575
822378.75127,822315.00158,822345.34900,822409.08852,822439.42577,822375.69642,822406.04384,822469.76303,822500.10028,822436.39126,822466.73867,822530.43753,822560.77478,822497.08609,822527.43351,822591.11203,822621.44928,822557.78093,822588.12835,822651.78653,822682.12378,822618.47576,822648.82318,822712.46103,822742.79828,822679.17060
7596319.51443,7596835.12326,7596827.89197,7596312.36537,7596305.21632,7596820.66068,7596813.42938,7596298.06726,7596290.91820,7596806.19809,7596798.96680,7596283.76915,7596276.62009,7596791.73551,7596784.50422,7596269.47103,7596262.32198,7596777.27293,7596770.04164,7596255.17292,7596248.02386,7596762.81035,7596755.57906,7596240.87481,7596233.72575,7596748.34777
822742.79828,822679.17060,822648.82318,822712.46103,822682.12378,822618.47576,822588.12835,822651.78653,822621.44928,822557.78093,822527.43351,822591.11203,822560.77478,822497.08609,822466.73867,822530.43753,822500.10028,822436.39126,822406.04384,822469.76303,822439.42577,822375.69642,822345.34900,822409.08852,822378.75127,822315.00158
7596233.72575,7596748.34777,7596755.57906,7596240.87481,7596248.02386,7596762.81035,7596770.04164,7596255.17292,7596262.32198,7596777.27293,7596784.50422,7596269.47103,7596276.62009,7596791.73551,7596798.96680,7596283.76915,7596290.91820,7596806.19809,7596813.42938,7596298.06726,7596305.21632,7596820.66068,7596827.89197,7596312.36537,7596319.51443,7596835.12326
822679.17060,822742.79828,822712.46103,822648.82318,822618.47576,822682.12378,822651.78653,822588.12835,822557.78093,822621.44928,822591.11203,822527.43351,822497.08609,822560.77478,822530.43753,822466.73867,822436.39126,822500.10028,822469.76303,822406.04384,822375.69642,822439.42577,822409.08852,822345.34900,822315.00158,822378.75127
7596748.34777,7596233.72575,7596240.87481,7596755.57906,7596762.81035,7596248.02386,7596255.17292,7596770.04164,7596777.27293,7596262.32198,7596269.47103,7596784.50422,7596791.73551,7596276.62009,7596283.76915,7596798.96680,7596806.19809,7596290.91820,7596298.06726,7596813.42938,7596820.66068,7596305.21632,7596312.36537,7596827.89197,7596835.12326,7596319.51443
