824691.20949
7593247.06652
825480.00243,825501.77794,825477.86296,825311.43724,825178.14945,825453.94799,825430.03301,825148.49592,825118.84238,825406.11803,825382.20306,825089.18884,825059.53531,825358.28808,825334.37310,825029.88177,825000.22824,825310.45813,825286.54315,824970.57470,824940.92116,825262.62817,825238.71319,824911.26763,824881.61409,825214.79822,825190.88324,824851.96055,824822.30702,825166.96826,825143.05329,824792.65348,824762.99994,825119.13831,825095.22333,824733.34641,824703.69287,825071.30836,825047.39338,824674.03933,824644.38580,825023.47840,824999.56342,824614.73226
7593344.42535,7593440.68277,7593467.44600,7592731.77041,7592275.05726,7593494.20922,7593520.97245,7592276.45351,7592277.84975,7593547.73567,7593574.49890,7592279.24600,7592280.64224,7593601.26212,7593628.02535,7592282.03849,7592283.43473,7593654.78858,7593681.55180,7592284.83098,7592286.22722,7593708.31503,7593735.07825,7592287.62347,7592289.01971,7593761.84148,7593788.60470,7592290.41596,7592291.81220,7593815.36793,7593842.13115,7592293.20845,7592294.60469,7593868.89438,7593895.65760,7592296.00094,7592297.39718,7593922.42083,7593949.18405,7592298.79343,7592300.18967,7593975.94728,7594002.71050,7592301.58592
825501.77794,825480.00243,825311.43724,825477.86296,825453.94799,825178.14945,825148.49592,825430.03301,825406.11803,825118.84238,825089.18884,825382.20306,825358.28808,825059.53531,825029.88177,825334.37310,825310.45813,825000.22824,824970.57470,825286.54315,825262.62817,824940.92116,824911.26763,825238.71319,825214.79822,824881.61409,824851.96055,825190.88324,825166.96826,824822.30702,824792.65348,825143.05329,825119.13831,824762.99994,824733.34641,825095.22333,825071.30836,824703.69287,824674.03933,825047.39338,825023.47840,824644.38580,824614.73226,824999.56342
7593440.68277,7593344.42535,7592731.77041,7593467.44600,7593494.20922,7592275.05726,7592276.45351,7593520.97245,7593547.73567,7592277.84975,7592279.24600,7593574.49890,7593601.26212,7592280.64224,7592282.03849,7593628.02535,7593654.78858,7592283.43473,7592284.83098,7593681.55180,7593708.31503,7592286.22722,7592287.62347,7593735.07825,7593761.84148,7592289.01971,7592290.41596,7593788.60470,7593815.36793,7592291.81220,7592293.20845,7593842.13115,7593868.89438,7592294.60469,7592296.00094,7593895.65760,7593922.42083,7592297.39718,7592298.79343,7593949.18405,7593975.94728,7592300.18967,7592301.58592,7594002.71050
824614.73226,824999.56342,825023.47840,824644.38580,824674.03933,825047.39338,825071.30836,824703.69287,824733.34641,825095.22333,825119.13831,824762.99994,824792.65348,825143.05329,825166.96826,824822.30702,824851.96055,825190.88324,825214.79822,824881.61409,824911.26763,825238.71319,825262.62817,824940.92116,824970.57470,825286.54315,825310.45813,825000.22824,825029.88177,825334.37310,825358.28808,825059.53531,825089.18884,825382.20306,825406.11803,825118.84238,825148.49592,825430.03301,825453.94799,825178.14945,825311.43724,825477.86296,825501.77794,825480.00243
7592301.58592,7594002.71050,7593975.94728,7592300.18967,7592298.79343,7593949.18405,7593922.42083,7592297.39718,7592296.00094,7593895.65760,7593868.89438,7592294.60469,7592293.20845,7593842.13115,7593815.36793,7592291.81220,7592290.41596,7593788.60470,7593761.84148,7592289.01971,7592287.62347,7593735.07825,7593708.31503,7592286.22722,7592284.83098,7593681.55180,7593654.78858,7592283.43473,7592282.03849,7593628.02535,7593601.26212,7592280.64224,7592279.24600,7593574.49890,7593547.73567,7592277.84975,7592276.45351,7593520.97245,7593494.20922,7592275.05726,7592731.77041,7593467.44600,7593440.68277,7593344.42535
824999.56342,824614.73226,824644.38580,825023.47840,825047.39338,824674.03933,824703.69287,825071.30836,825095.22333,824733.34641,824762.99994,825119.13831,825143.05329,824792.65348,824822.30702,825166.96826,825190.88324,824851.96055,824881.61409,825214.79822,825238.71319,824911.26763,824940.92116,825262.62817,825286.54315,824970.57470,825000.22824,825310.45813,825334.37310,825029.88177,825059.53531,825358.28808,825382.20306,825089.18884,825118.84238,825406.11803,825430.03301,825148.49592,825178.14945,825453.94799,825477.86296,825311.43724,825480.00243,825501.77794
7594002.71050,7592301.58592,7592300.18967,7593975.94728,7593949.18405,7592298.79343,7592297.39718,7593922.42083,7593895.65760,7592296.00094,7592294.60469,7593868.89438,7593842.13115,7592293.20845,7592291.81220,7593815.36793,7593788.60470,7592290.41596,7592289.01971,7593761.84148,7593735.07825,7592287.62347,7592286.22722,7593708.31503,7593681.55180,7592284.83098,7592283.43473,7593654.78858,7593628.02535,7592282.03849,7592280.64224,7593601.26212,7593574.49890,7592279.24600,7592277.84975,7593547.73567,7593520.97245,7592276.45351,7592275.05726,7593494.20922,7593467.44600,7592731.77041,7593344.42535,7593440.68277
