819783.15631
7594747.60702
819507.73929,820900.63032,820907.41313,819497.31038,819486.88148,820914.19594,820920.97875,819476.45257,819466.02366,820927.76156,820934.54436,819455.59475,819445.16584,820941.32717,820948.10998,819443.49437,819462.49459,820954.89279,820961.67560,819481.49481,819500.49503,820968.45841,820975.24122,819519.49525,819538.49548,820982.02402,820988.80683,819557.49570
7594030.56568,7593704.03536,7593732.46852,7594063.03372,7594095.50176,7593760.90168,7593789.33483,7594127.96979,7594160.43783,7593817.76799,7593846.20115,7594192.90587,7594225.37390,7593874.63431,7593903.06746,7594255.78897,7594281.35804,7593931.50062,7593959.93378,7594306.92712,7594332.49619,7593988.36693,7594016.80009,7594358.06526,7594383.63434,7594045.23325,7594073.66641,7594409.20341
820900.63032,819507.73929,819497.31038,820907.41313,820914.19594,819486.88148,819476.45257,820920.97875,820927.76156,819466.02366,819455.59475,820934.54436,820941.32717,819445.16584,819443.49437,820948.10998,820954.89279,819462.49459,819481.49481,820961.67560,820968.45841,819500.49503,819519.49525,820975.24122,820982.02402,819538.49548,819557.49570,820988.80683
7593704.03536,7594030.56568,7594063.03372,7593732.46852,7593760.90168,7594095.50176,7594127.96979,7593789.33483,7593817.76799,7594160.43783,7594192.90587,7593846.20115,7593874.63431,7594225.37390,7594255.78897,7593903.06746,7593931.50062,7594281.35804,7594306.92712,7593959.93378,7593988.36693,7594332.49619,7594358.06526,7594016.80009,7594045.23325,7594383.63434,7594409.20341,7594073.66641
819557.49570,820988.80683,820982.02402,819538.49548,819519.49525,820975.24122,820968.45841,819500.49503,819481.49481,820961.67560,820954.89279,819462.49459,819443.49437,820948.10998,820941.32717,819445.16584,819455.59475,820934.54436,820927.76156,819466.02366,819476.45257,820920.97875,820914.19594,819486.88148,819497.31038,820907.41313,820900.63032,819507.73929
7594409.20341,7594073.66641,7594045.23325,7594383.63434,7594358.06526,7594016.80009,7593988.36693,7594332.49619,7594306.92712,7593959.93378,7593931.50062,7594281.35804,7594255.78897,7593903.06746,7593874.63431,7594225.37390,7594192.90587,7593846.20115,7593817.76799,7594160.43783,7594127.96979,7593789.33483,7593760.90168,7594095.50176,7594063.03372,7593732.46852,7593704.03536,7594030.56568
820988.80683,819557.49570,819538.49548,820982.02402,820975.24122,819519.49525,819500.49503,820968.45841,820961.67560,819481.49481,819462.49459,820954.89279,820948.10998,819443.49437,819445.16584,820941.32717,820934.54436,819455.59475,819466.02366,820927.76156,820920.97875,819476.45257,819486.88148,820914.19594,820907.41313,819497.31038,819507.73929,820900.63032
7594073.66641,7594409.20341,7594383.63434,7594045.23325,7594016.80009,7594358.06526,7594332.49619,7593988.36693,7593959.93378,7594306.92712,7594281.35804,7593931.50062,7593903.06746,7594255.78897,7594225.37390,7593874.63431,7593846.20115,7594192.90587,7594160.43783,7593817.76799,7593789.33483,7594127.96979,7594095.50176,7593760.90168,7593732.46852,7594063.03372,7594030.56568,7593704.03536
